"id","raw","pred","label","dist","training_count","not_exact"
"7300","1/2 bunch flat-leaf spinach, thick stems removed, leaves chopped (about 4 cups)","fresh spinach","fresh spinach","0.2345174","50","False"
"1149","2 or 3 zucchini (about 1 pound total)","zucchini","zucchini","0.18127804","26","False"
"7531","1 sheet puff pastry (half a 17.3-ounce package), thawed","puff pastry","puff pastry","0.10088699","3","False"
"3589","1 tablespoon Worcestershire sauce","worcestershire sauce","worcestershire sauce","0.05893345","24","False"
"8214","8 chicken drumsticks","chicken drumstick with skin","chicken drumstick with skin","0.07553119","5","False"
"1063","2 Tbsp chopped cilantro","cilantro","cilantro","0.08841224","117","False"
"8067","1 lb beef sirloin (cut into thin strips)","top sirloin steak","top sirloin steak","0.17517099","6","True"
"471","1 cup carrot (finely chopped)","carrot","carrot","0.10131219","61","False"
"7981","1 garlic clove – minced or grated","garlic","garlic","0.13200243","331","False"
"3303","2 handfuls fresh organic spinach (optional)","fresh spinach","fresh spinach","0.14879715","50","False"
"4618","1/2 cup diced onion","yellow onion","yellow onion","0.100605175","164","False"
"7248","1 oz. Sour Cream","sour cream","sour cream","0.11996344","23","False"
"8802","Salt, as needed","table salt","table salt","0.1269468","208","False"
"7476","3/4 cup diagonally sliced celery (about 2 stalks)","celery","celery","0.15740234","44","False"
"3553","1 teaspoon ground black pepper","ground black pepper","ground black pepper","0.029490273","200","False"
"3332","2 cloves garlic, minced","garlic","garlic","0.10506262","331","False"
"1961","3 1/2 cups low sodium chicken broth","low-sodium chicken broth","low-sodium chicken broth","0.06880474","26","False"
"8114","2 (8.8-oz.) pkg. precooked jasmine rice","cooked white rice","cooked white rice","0.17546314","17","False"
"5117","1 teaspoon Italian seasoning","Italian seasoning","Italian seasoning","0.037174605","16","False"
"1973","cut limes, for serving","lime","lime","0.1954667","24","False"
"77","1 teaspoon curry powder","curry powder","curry powder","0.048127986","22","False"
"8983","Cooking spray","cooking spray","cooking spray","0.10128125","30","False"
"2336","6 garlic cloves, thinly sliced","garlic","garlic","0.18413624","331","False"
"4809","2 stalks of celery, diced","celery","celery","0.117772594","44","False"
"4141","3 eggs","egg","egg","0.10438603","93","False"
"7070","2 tablespoons reduced-sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.07637186","38","False"
"3526","1 boneless, skinless chicken breast (about 3/4 lb.)","skinless chicken breast","skinless chicken breast","0.13600475","53","False"
"2183","fresh cilantro for topping","cilantro","cilantro","0.16828002","117","False"
"885","1 inch fresh ginger, peeled and chopped","fresh ginger","fresh ginger","0.06784947","124","False"
"3512","2 teaspoons minced garlic","garlic","garlic","0.109080195","331","False"
"4792","freshly-cracked black pepper","ground black pepper","ground black pepper","0.108479485","200","False"
"7607","3/4 teaspoon kosher salt","kosher salt","kosher salt","0.05852117","113","False"
"137","1 tsp cumin","ground cumin","ground cumin","0.08057672","72","False"
"2994","1 1/2 cups carrots, peeled and sliced thin (about 1 1/2 large carrots)","carrot","carrot","0.19518133","61","False"
"1972","2 medium scallions, diced","green onion","green onion","0.11496788","109","False"
"7828","1 tablespoon sesame or peanut oil","sesame oil","sesame oil","0.14117908","68","False"
"1981","2 Tbsp Sesame oil","sesame oil","sesame oil","0.100883275","68","False"
"4578","1/2 cup peanut butter","peanut butter","peanut butter","0.06258253","22","False"
"6791","½ cup grated Parmesan cheese","grated parmesan cheese","grated parmesan cheese","0.09046554","57","False"
"318","1 roma tomato, diced","tomato","tomato","0.14260742","57","False"
"1742","1 teaspoon toasted sesame seeds","hulled white sesame seed","hulled white sesame seed","0.1087556","26","True"
"1683","sesame seeds","hulled white sesame seed","hulled white sesame seed","0.11472735","26","False"
"2437","1 medium bulb of fennel","fennel bulb","fennel bulb","0.09329021","7","False"
"8444","1/4 teaspoon salt","table salt","table salt","0.08163575","208","False"
"2485","2 x 14-ounce cans of coconut milk (full fat)","coconut milk","coconut milk","0.09178903","21","False"
"3481","1/4 teaspoon baking soda","baking soda","baking soda","0.08080207","2","False"
"563","1 bell pepper (any color)","green bell pepper","green bell pepper","0.12790558","32","False"
"6380","1-2 tablespoons olive oil","olive oil","olive oil","0.096830584","223","False"
"3162","3 garlic cloves (, very finely chopped)","garlic","garlic","0.16192022","331","False"
"359","2 tbsp oil (, separated)","vegetable oil","vegetable oil","0.10157723","80","False"
"1443","3/4 cup raw cashews","raw cashew","raw cashew","0.080050714","3","False"
"2531","1/2 teaspoon (2g) freshly ground black pepper","ground black pepper","ground black pepper","0.089441024","200","False"
"74","1/8 tsp black pepper","ground black pepper","ground black pepper","0.069273636","200","False"
"8166","1 1/2 cups milk","whole milk","whole milk","0.14100082","10","False"
"371","2 tbsp lime juice (, to taste)","lime juice","lime juice","0.08281195","71","False"
"6461","2 cups finely-chopped red cabbage","red cabbage","red cabbage","0.06028972","17","False"
"4308","1 tablespoon Italian seasoning, homemade or store-bought","Italian seasoning","Italian seasoning","0.09032026","16","False"
"1379","4 ounces goat cheese, crumbled","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.13243477","12","False"
"3265","2 tablespoons fresh orange juice","orange juice","orange juice","0.044034697","13","False"
"2237","Water, as needed","tap water","tap water","0.1872204","92","False"
"6417","4 slices whole wheat bread","sandwich bread","sandwich bread","0.1274564","31","True"
"4268","1 1/2 cups vegetable broth","vegetable broth","vegetable broth","0.03371418","29","False"
"2578","3 1/2 cups Chicken broth","chicken broth","chicken broth","0.10257713","56","False"
"8023","1/2 teaspoon chili powder","chili powder","chili powder","0.06565405","39","False"
"8346","2 (22-ounce) bags frozen cheese ravioli (do not thaw), divided","cheese ravioli","cheese ravioli","0.1576598","2","False"
"2098","2 teaspoons soy sauce","soy sauce","soy sauce","0.073669314","51","False"
"3665","1 1/4 teaspoons salt","table salt","table salt","0.0985562","208","False"
"2682","3 celery sticks (, cut into 0.75cm / 1/4"" slices)","celery","celery","0.1684587","44","False"
"8168","Kosher salt","kosher salt","kosher salt","0.07063778","113","False"
"2438","3 ounces chilled goat cheese, crumbled (to yield about 1/3 cup crumbled goat cheese)","crumbled fresh soft goat cheese","crumbled fresh soft goat cheese","0.13883218","12","False"
"444","2 Green Onions","green onion","green onion","0.11230862","109","False"
"4797","4 pitas ((this is a Greek-style flatbread you can find at almost any grocery store near the bread and tortillas or in the bakery))","pita","pita","0.1552063","6","False"
"3849","optional: 1 teaspoon dried rosemary to give the sausage more flavor","dried rosemary","dried rosemary","0.15876105","5","False"
"1551","2 teaspoons kosher salt","kosher salt","kosher salt","0.05623714","113","False"
"2292","Fresh parsley or thyme leaves (, for garnish (optional))","fresh parsley","fresh parsley","0.124922484","85","False"
"1897","24 ounce Yukon Gold Potatoes","yukon gold potato","yukon gold potato","0.15146093","11","False"
"8842","1/4 cup natural style creamy peanut butter","peanut butter","peanut butter","0.22862005","22","True"
"6776","3 tablespoons heavy cream","heavy whipping cream","heavy whipping cream","0.08509968","20","False"
"569","¼ cup reduced sodium soy sauce, divided*","low-sodium soy sauce","low-sodium soy sauce","0.119785026","38","False"
"7353","1/2 teaspoon crushed red pepper flakes","crushed red pepper flake","crushed red pepper flake","0.068338186","57","False"
"2325","1 teaspoon Raspberry jam (or favorite)","strawberry jam","strawberry jam","0.09598094","2","True"
"3614","1 pound finely shredded cabbage (about 1 medium head; 450g)","green cabbage","green cabbage","0.18232387","12","False"
"1436","1lb. boneless, skinless chicken breast, shredded","skinless chicken breast","skinless chicken breast","0.12113744","53","False"
"7","1 teaspoon Dried Oregano","ground oregano","ground oregano","0.21637024","5","False"
"3757","1/8 teaspoon kosher salt","kosher salt","kosher salt","0.06899589","113","False"
"4766","1/3 cup chopped fresh cilantro","cilantro","cilantro","0.14065649","117","False"
"933","1 large egg","egg","egg","0.05403568","93","False"
"794","Salt to taste","table salt","table salt","0.11284004","208","False"
"8310","¼ pound Monterey Jack cheese, grated (about a cup)","shredded monterey jack cheese","shredded monterey jack cheese","0.1568232","8","False"
"4193","2 tablespoons canola oil","canola oil","canola oil","0.06985362","31","False"
"1179","1 tablespoon hoisin sauce","hoisin sauce","hoisin sauce","0.033424485","10","False"
"3228","2 egg whites","egg white","egg white","0.12494816","6","False"
"7012","more salt to taste","table salt","table salt","0.1301645","208","False"
"1843","1 tbsp butter ((or more oil))","unsalted butter","unsalted butter","0.14001974","93","False"
"4551","1/4 teaspoon kosher salt","kosher salt","kosher salt","0.064139575","113","False"
"3711","1/2 long English cucumber (finely diced)","english cucumber","english cucumber","0.22899337","9","False"
"4816","1 tsp. salt","table salt","table salt","0.11463769","208","False"
"8856","2 tsp black pepper (ground)","ground black pepper","ground black pepper","0.0948956","200","False"
"7925","3/4 cup smooth peanut butter","peanut butter","peanut butter","0.12639211","22","False"
"3348","1 small red onion, diced","red onion","red onion","0.060424786","67","False"
"2280","1/2 cup heavy whipping cream","heavy whipping cream","heavy whipping cream","0.04504267","20","False"
"5355","Cooking spray","cooking spray","cooking spray","0.10128125","30","False"
"7497","4-6 ears of fresh sweet corn","fresh corn","fresh corn","0.088494666","16","False"
"3306","3 oz. crumbled feta cheese","crumbled feta cheese","crumbled feta cheese","0.08339171","17","False"
"2921","16 ounce quartered Brussels sprouts","brussels sprout","brussels sprout","0.09452774","8","False"
"7455","2 tablespoons lime juice","lime juice","lime juice","0.041564092","71","False"
"7078","1 green bell pepper, chopped (about 1 cup)","green bell pepper","green bell pepper","0.08941335","32","False"
"8960","2 Tbsps Butter","unsalted butter","unsalted butter","0.11817926","93","False"
"5306","1 teaspoon lower-sodium soy sauce","low-sodium soy sauce","low-sodium soy sauce","0.1082434","38","False"
"8428","1/2 red onion (, thinly sliced)","red onion","red onion","0.06599456","67","False"
"8142","1 1-Inch Piece Ginger","fresh ginger","fresh ginger","0.08090085","124","False"
"797","1 tablespoon minced ginger","fresh ginger","fresh ginger","0.065597154","124","False"
"5226","1 tablespoon finely chopped ginger","fresh ginger","fresh ginger","0.06075847","124","False"
"7468","1/4 teaspoon kosher salt","kosher salt","kosher salt","0.064139575","113","False"
"7534","1 shallot, sliced","shallot","shallot","0.07063684","35","False"
"8810","1 quart chicken broth","chicken broth","chicken broth","0.047828186","56","False"
"1518","3 tablespoons olive oil, divided","olive oil","olive oil","0.11353177","223","False"
"6044","1 bunch Cilantro","cilantro","cilantro","0.10912969","117","False"
"2852","6 cloves garlic, whole and smashed","garlic","garlic","0.14608264","331","False"
"6677","1 green chili (chopped, or more to taste)","fresh green chili pepper","fresh green chili pepper","0.11909872","3","False"
"6019","1 red bell pepper","red bell pepper","red bell pepper","0.028351609","60","False"
"8069","1/4 tsp pepper (or to taste)","ground black pepper","ground black pepper","0.14613031","200","False"
"6848","1 teaspoon curry powder","curry powder","curry powder","0.048127986","22","False"
"7401","1 cup fresh pineapple chunks","fresh pineapple","fresh pineapple","0.17910302","6","False"
"2090","1 medium Maui or yellow onion, peeled (1/4 of the onion chopped; 3/4 sliced)","yellow onion","yellow onion","0.19522604","164","True"
"1573","6-7 tablespoons chia seeds","chia seed","chia seed","0.1720315","7","False"
"4154","4 large garlic cloves, thinly sliced","garlic","garlic","0.17868349","331","False"
"7805","2 (8.8-oz.) pkg. precooked brown rice (such as Uncle Ben's)","cooked brown rice","cooked brown rice","0.09973869","6","False"
"1403","Water ((to thin))","tap water","tap water","0.20495905","92","False"
"8031","red chili pepper, sliced, for garnish","fresh red chili pepper","fresh red chili pepper","0.19865406","8","True"
"7819","4 (1 1/2-ounce) whole-wheat hamburger buns","hamburger bun","hamburger bun","0.20438334","10","True"
"3920","1 teaspoon fresh-squeezed lemon juice","lemon juice","lemon juice","0.049303193","66","False"
